name,avg_price,car_info
Daihatsu Feroza 1994 г.,1 100 000 ₸,"Город
Алматы
Поколение
1989 - 1999 1 поколение (F300)
Кузов
внедорожник
Объем двигателя, л
1.6 (бензин)
Пробег
500 000 км
Коробка передач
механика
Привод
полный привод
Руль
слева
Цвет
бордовый
Растаможен в Казахстане
Да"
Daihatsu Terios 2005 г.,1 500 000 ₸,"Аварийная/Не на ходу
Город
Алматы
Поколение
1997 - 2006 1 поколение (J1)
Кузов
кроссовер
Объем двигателя, л
1.3 (бензин)
Пробег
251 000 км
Коробка передач
механика
Привод
полный привод
Руль
слева
Цвет
зеленый металлик
Растаможен в Казахстане
Да"
Daihatsu Terios 2007 г.,4 706 349 ₸,"Город
Алматы
Поколение
2006 - 2009 2 поколение (J2)
Кузов
кроссовер
Объем двигателя, л
1.5 (бензин)
Пробег
141 000 км
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
белый
Растаможен в Казахстане
Да"
Daihatsu Rocky 1994 г.,1 000 000 ₸,"Город
Саудакент
Поколение
1989 - 1998 Все поколения (F7/F8)
Кузов
внедорожник
Объем двигателя, л
2 (бензин)
Коробка передач
механика
Привод
полный привод
Руль
слева
Цвет
черный
Растаможен в Казахстане
Да"
Daihatsu Cuore 1994 г.,750 000 ₸,"Город
Алматы
Поколение
1991 - 1994 L200 (L201)
Кузов
хэтчбек
Объем двигателя, л
0.8 (бензин)
Коробка передач
механика
Привод
передний привод
Руль
слева
Растаможен в Казахстане
Да"
Daihatsu Applause 1992 г.,1 020 000 ₸,"Город
Петропавловск
Поколение
1989 - 1997 1 поколение (A101/A111)
Кузов
лифтбек
Объем двигателя, л
1.6 (бензин)
Пробег
220 000 км
Коробка передач
механика
Привод
передний привод
Руль
слева
Цвет
черный
Растаможен в Казахстане
Да"
Daihatsu Terios 1998 г.,2 471 428 ₸,"Город
Петропавловск
Поколение
1997 - 2006 1 поколение (J1)
Кузов
кроссовер
Объем двигателя, л
1.3 (бензин)
Коробка передач
автомат
Привод
полный привод
Руль
справа
Цвет
синий
Растаможен в Казахстане
Да"
Daihatsu Sirion 2008 г.,4 444 444 ₸,"Город
Павлодар
Поколение
2007 - 2013 2 поколение рестайлинг (M3)
Кузов
хэтчбек
Объем двигателя, л
1.5 (бензин)
Коробка передач
автомат
Привод
передний привод
Руль
слева
Цвет
бордовый металлик
Растаможен в Казахстане
Да"
Daihatsu Pyzar 1996 г.,1 544 444 ₸,"Город
Алматы
Поколение
1996 - 2002 1 поколение
Кузов
минивэн
Объем двигателя, л
1.6 (бензин)
Коробка передач
автомат
Привод
полный привод
Руль
справа
Цвет
черный металлик
Растаможен в Казахстане
Да"
Daihatsu Terios 1997 г.,2 400 116 ₸,"Город
Алматы
Поколение
1997 - 2006 1 поколение (J1)
Кузов
кроссовер
Объем двигателя, л
1.3 (бензин)
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
белый
Растаможен в Казахстане
Да"
Daihatsu Terios 2007 г.,4 706 349 ₸,"Город
Алматы
Поколение
2006 - 2009 2 поколение (J2)
Кузов
кроссовер
Объем двигателя, л
1.5 (бензин)
Пробег
195 000 км
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
жёлтый
Растаможен в Казахстане
Да"
Datsun on-DO 2015 г.,3 627 142 ₸,"Город
Актау
Поколение
2014 - н.в. 1 поколение
Кузов
седан
Объем двигателя, л
1.6 (газ-бензин)
Пробег
37 680 км
Коробка передач
механика
Привод
передний привод
Руль
слева
Цвет
серебристый
Растаможен в Казахстане
Да"
Datsun mi-DO 2015 г.,2 500 000 ₸,"Город
Павлодар
Поколение
2015 - н.в. 1 поколение
Кузов
хэтчбек
Объем двигателя, л
1.5 (бензин)
Пробег
166 000 км
Коробка передач
механика
Привод
передний привод
Руль
слева
Цвет
серый
Растаможен в Казахстане
Да"
Datsun on-DO 2015 г.,2 733 148 ₸,"Город
Астана
Поколение
2014 - н.в. 1 поколение
Кузов
седан
Объем двигателя, л
1.6 (бензин)
Пробег
236 000 км
Коробка передач
механика
Привод
передний привод
Руль
слева
Цвет
черный
Растаможен в Казахстане
Да"
Datsun on-DO 2015 г.,2 733 148 ₸,"Город
Астана
Поколение
2014 - н.в. 1 поколение
Кузов
седан
Объем двигателя, л
1.6 (бензин)
Пробег
202 000 км
Коробка передач
механика
Привод
передний привод
Руль
слева
Цвет
серый
Растаможен в Казахстане
Да"
Datsun on-DO 2015 г.,2 733 148 ₸,"Город
Шымкент
Поколение
2014 - н.в. 1 поколение
Кузов
седан
Объем двигателя, л
1.6 (бензин)
Коробка передач
механика
Привод
передний привод
Руль
слева
Цвет
белый
Растаможен в Казахстане
Да"
